32,64,128,3,10,128,"[5, 5]",0.005516819655895233
32,64,128,3,10,128,"[5, 5]",0.005753183737397194
32,64,128,3,20,128,"[5, 5]",0.004581708926707506
32,64,128,3,100,128,"[5, 5]",0.0031867222860455513
